zcta,cbsa_name,county_name,state_name,Apply Poverty ,Concentrated wealth per square mile,population_per_square_mile,income_per_capita,Median age - V1 x income per capita x V2 (income per capita*(median age-V1)*V2),Home equity per capita (housing units*%owner-occupied*median value)*V3,poverty_rate,pop_total,pop_total,area_land_sq_miles,median_age,median_age_male,median_age_female,pop_total_18_64,pop_pct_18_64,race_pct_nh_white,race_pct_nh_black,race_pct_nh_amerind_alaskan,race_pct_nh_asian,race_pct_nh_nhpi,race_pct_nh_other,race_pct_nh_two_plus,race_pct_hispanic,income_per_capita,income_median_hh,mean_travel_time_to_work,housing_units,hu_pct_occupied,occupied_hu_pct_owner_occupied,ZILLOW Typical Home Values,educ_pct_hs_grad,educ_pct_bachelors,educ_pct_postgrad,veteran_pct
62288,,Randolph County,Illinois,5945851.751,7296567.702,73,33127,74867.02,24572.2413,0.09255831,2701,2701,36.80983385,47.6,47.4,47.8,1442,0.533876342,0.960385043,0.005553499,0,0,0,0,0.01258793,0.021473528,33127,62083,20.5,1311,0.91380626,0.78797996,140613.61,0.32730094,0.08169597,0.08221303,0.08742677
15370,Pittsburgh,Greene County,Pennsylvania,5637770.271,7294705.793,94,30967,57288.95,20553.27491,0.1135711,13886,13886,148.1783043,43.5,42.3,46.4,8888,0.640069134,0.845599885,0.062941092,0,0.002376494,0,0.005545153,0.059628403,0.023908973,30967,67730,24.2,5551,0.8859665,0.7179748,161655.49,0.39620546,0.16681804,0.067413464,0.0874069
16634,Huntingdon,Huntingdon County,Pennsylvania,5865414.47,7294550.924,76,27888,75855.36,19682.12251,0.09795918,251,251,3.287372774,52.2,61,39.4,128,0.509960159,0.93625498,0,0,0.039840637,0,0,0.023904382,0,27888,56500,39.6,153,0.75816995,0.9051724,94099.29,0.5185185,0.105820104,0.005291005,0.19617225
45148,Wilmington,Clinton County,Ohio,5203418.431,7294549.996,75,30187,63392.7,33561.4411,0.1433352,1822,1822,24.21677076,46,49.8,44.7,1095,0.600987925,0.939626784,0.001097695,0,0,0,0,0.029637761,0.029637761,30187,66603,32.5,706,0.9660057,0.82258064,217999.8,0.36131388,0.13576642,0.006569343,0.09256662
27921,Virginia Beach-Norfolk-Newport News,Camden County,North Carolina,6678856.3,7291966.602,74,34657,46093.81,53038.55973,0.04204012,4696,4696,63.84088597,38.3,38.4,38.2,2739,0.583262351,0.814522998,0.064735945,0,0.013202726,0.00532368,0.002768313,0.080068143,0.019378194,34657,73864,29.8,2060,0.8796117,0.75827813,362545.95,0.2328496,0.21932718,0.078166224,0.100059204
35974,Fort Payne,DeKalb County,Alabama,6132293.873,7289166.272,137,28668,30388.08,22797.56601,0.079355605,1695,1695,12.36762431,35.6,35.1,35.7,1002,0.591150442,0.901474926,0.003539823,0.005899705,0,0,0,0.041297935,0.047787611,28668,60127,24.4,649,0.94607085,0.69381106,181417.26,0.30119455,0.087030716,0.096416384,0.017884914
46793,Auburn,DeKalb County,Indiana,5826644.323,7287135.431,81,39070,54698,35575.6069,0.100210235,4281,4281,53.03336473,39,38.9,39,2663,0.622050923,0.941368839,0.000467181,0,0.005839757,0,0.003737445,0.02452698,0.024059799,39070,74177,25.2,1773,0.9543147,0.82624114,217881.51,0.41299716,0.11044034,0.06640625,0.05530372
63087,Farmington,St. Francois County,Missouri,5801100.354,7283319.719,70,28876,62660.92,41718.66372,0.10175438,1140,1140,16.33770451,46.7,45,53.4,679,0.595614035,0.94122807,0,0.006140351,0,0,0,0.011403509,0.04122807,28876,72554,46.6,413,1,0.842615,273329.18,0.25060531,0.104116224,0.056900725,0.10079275
24646,,Buchanan County,Virginia,5181637.408,7281836.003,67,23536,92025.76,16681.71966,0.14420804,846,846,12.62957965,64.1,66.4,61.2,373,0.440898345,1,0,0,0,0,0,0,0,23536,44356,35.5,513,0.79337233,0.965602,71820.53,0.3089655,0.04,0.14482759,0.019354839
28714,,Yancey County,North Carolina,5021832.039,7280812.225,64,30521,65620.15,47927.62352,0.15513243,16529,16529,257.7777164,46.5,44.7,48.2,9014,0.545344546,0.914816383,0.004960978,0.000907496,0.003932482,0.000483998,0,0.017121423,0.05777724,30521,52865,26.7,9728,0.7141242,0.7728516,295099.89,0.34641653,0.15255493,0.079980254,0.057237536
97463,Eugene-Springfield,Lane County,Oregon,2654997.255,7280543.503,81,20914,48520.48,41167.19119,0.3176649,3957,3957,48.74555241,48.2,49.9,40.3,2171,0.548647966,0.93479909,0,0,0,0,0,0.02072277,0.04447814,20914,31607,32.1,1957,0.889116,0.6908046,271045.88,0.40280095,0.17205735,0.003334445,0.09864053
53529,Madison,Dane County,Wisconsin,6673952.643,7280155.686,65,40305,53202.6,58285.99326,0.041633934,2549,2549,39.03548722,38.2,39.7,36.6,1452,0.569635151,0.856806591,0.002353864,0,0.005100039,0,0,0.020400157,0.115339349,40305,92250,19.9,939,0.98083067,0.71009773,454345.55,0.4511323,0.17699642,0.050059594,0.0554371
12941,,Essex County,New York,6045946.817,7279635.006,48,40386,95714.82,55374.4508,0.08473558,1692,1692,35.11756372,48.7,48.6,49.9,1077,0.636524823,0.939125296,0.006501182,0.00177305,0.001182033,0,0.022458629,0.004137116,0.024822695,40386,78125,35.9,1119,0.62913316,0.9105114,292335.62,0.36409885,0.22238372,0.16642442,0.07800422
12470,,Greene County,New York,6920504.685,7275881.94,65,34533,71828.64,40254.17595,0.024421593,778,778,11.9848606,45.8,45.4,50.1,495,0.636246787,1,0,0,0,0,0,0,0,34533,79063,28.5,344,0.6802326,0.9529914,280876.67,0.32748538,0.17933723,0.19103314,0.09591195
16667,,Bedford County,Pennsylvania,5323542.006,7272387.947,75,26982,69073.92,28132.73847,0.13398941,1350,1350,18.0448279,50.6,44.8,52.6,736,0.545185185,0.954814815,0.023703704,0.002962963,0,0,0,0.018518519,0,26982,47188,30.9,569,0.89982426,0.7480469,198324.78,0.5129803,0.100726895,0.076843195,0.06124402
97368,Newport,Lincoln County,Oregon,3611854.032,7271994.691,50,29325,74778.75,72123.96165,0.25166002,3012,3012,60.84588703,50.5,49.3,53.6,1510,0.501328021,0.780876494,0,0.01062417,0.006308101,0,0.003320053,0.054780876,0.144090305,29325,53750,26.7,1676,0.7649165,0.79407173,426792.48,0.2579086,0.2311072,0.03427065,0.15247196
6058,Torrington,Northwest Hills Planning Region,Connecticut,5618548.751,7270195.559,39,54926,118640.16,66724.65815,0.11359026,1975,1975,50.35566277,46.6,40.8,49.3,1140,0.57721519,0.758987342,0.024303797,0,0.008101266,0,0.002025316,0.069873418,0.136708861,54926,90000,21.5,986,0.7809331,0.74155843,461580.37,0.19197896,0.20184089,0.24260356,0.04891995
688,Arecibo,Arecibo Municipio,Puerto Rico,-651852.0314,7264254.113,353,11755,20571.25,0,0.5448671,11478,11478,32.50393004,42.5,41.1,45.2,7379,0.642882035,0.005227392,0,0,0,0,0,0,0.994772608,11755,17273,28.7,5217,0.7571401,0.63392407,0,0.30744794,0.1667255,0.030591834,0.023589743
6058,Torrington,Northwest Hills Planning Region,Connecticut,5618548.751,7270195.559,39,54926,118640.16,66724.65815,0.11359026,1975,1975,50.35566277,46.6,40.8,49.3,1140,0.57721519,0.758987342,0.024303797,0,0.008101266,0,0.002025316,0.069873418,0.136708861,54926,90000,21.5,986,0.7809331,0.74155843,461580.37,0.19197896,0.20184089,0.24260356,0.04891995
688,Arecibo,Arecibo Municipio,Puerto Rico,-651852.0314,7264254.113,353,11755,20571.25,0,0.5448671,11478,11478,32.50393004,42.5,41.1,45.2,7379,0.642882035,0.005227392,0,0,0,0,0,0,0.994772608,11755,17273,28.7,5217,0.7571401,0.63392407,0,0.30744794,0.1667255,0.030591834,0.023589743
52057,,Delaware County,Iowa,6174043.136,7262936.407,58,44323,89975.69,34810.31294,0.07496233,8082,8082,138.8585028,45.3,43.5,49.1,4482,0.554565702,0.929596634,0,0,0.004206879,0,0.007423905,0.037861915,0.020910666,44323,73066,15.1,3923,0.8641346,0.8215339,202037.31,0.37477893,0.15776442,0.051998585,0.073541164
18425,New York-Newark-Jersey City,Pike County,Pennsylvania,5390707.793,7262766.075,46,37332,111622.68,47874.51733,0.12888053,1063,1063,23.34448322,54.9,51.7,55.9,619,0.582314205,0.970837253,0.008466604,0,0,0,0,0.009407338,0.011288805,37332,67857,31.4,583,0.73070323,0.8685446,275084.4,0.47565117,0.06568517,0.033975083,0.103559874
19507,Reading,Berks County,Pennsylvania,6129813.498,7261227.981,90,37269,38014.38,42306.22301,0.07790793,3671,3671,40.6070343,35.2,35.8,34.6,2340,0.637428494,0.978479978,0,0.003541269,0.005175701,0,0,0.001634432,0.011168619,37269,97969,27.6,1385,0.8931408,0.82215035,305420.15,0.4589416,0.1145073,0.042427007,0.054855447
14864,Elmira,Chemung County,New York,6443118.156,7258169.069,85,32208,54109.44,31037.80174,0.056147143,1033,1033,12.11835931,41.8,35,42.9,568,0.549854792,0.943852856,0,0.006776379,0.001936108,0,0,0.047434656,0,32208,65761,19.7,518,0.87258685,0.92699116,153040.81,0.35040432,0.13746631,0.17520216,0.14453125
25837,Beckley,Fayette County,West Virginia,6743876.183,7256069.348,55,37133,95803.14,36064.37625,0.03529412,340,340,6.178959072,50.8,50.3,61,224,0.658823529,1,0,0,0,0,0,0,0,37133,,42.9,168,0.92261904,1,158217.91,0.59197325,0.04682274,0,0
75117,,Van Zandt County,Texas,5012170.13,7254499.301,93,46351,42642.92,35686.48867,0.15454748,4576,4576,49.40869924,34.2,37.4,32.5,2668,0.583041958,0.831075175,0.045673077,0.000655594,0.006555944,0,0.000874126,0.031687063,0.083479021,46351,93373,39.8,1746,0.8648339,0.7986755,270814.88,0.32454875,0.11227437,0.036101084,0.06755915
47141,Louisville/Jefferson County,Clark County,Indiana,6783991.872,7252719.248,52,44505,94795.65,45413.55523,0.032313906,1733,1733,33.5022692,46.3,46.1,47,1156,0.667051356,0.933641085,0,0,0,0,0,0.006347374,0.060011541,44505,75278,37.8,681,0.9603524,0.85168195,282591.36,0.3766012,0.11528608,0.056362085,0.097802974
31792,Thomasville,Thomas County,Georgia,4240343.468,7252248.319,109,34133,46079.55,20537.45938,0.20765318,23013,23013,211.3906156,38.5,35.2,42.1,13130,0.570547082,0.483900404,0.473992961,0.001564333,0.005692435,0,0,0.012514666,0.022335202,34133,46414,17.7,10840,0.87619925,0.5220046,190652.92,0.2739229,0.17006803,0.09854227,0.07221746
84321,Logan,Cache County,Utah,4618822.101,7249510.581,225,25067,0,32275.83655,0.18143904,49434,49434,220.0870923,23.8,24.8,22.8,33858,0.684913218,0.798782215,0.01244083,0.000465267,0.026985476,0.003782822,0.003985111,0.032932799,0.12062548,25067,61210,15.2,16927,0.9269215,0.4989165,407645.3,0.20026614,0.24440008,0.13320027,0.030109145
42240,Clarksville,Christian County,Kentucky,4375148.749,7246255.203,151,28328,29461.12,18611.33386,0.19810967,41788,41788,277.2261873,35.4,32.8,39.4,24452,0.58514406,0.65502058,0.240212501,0.001627261,0.011606203,0.000693979,0.003278453,0.053268881,0.034292141,28328,46116,19.9,18712,0.87430525,0.53484106,177766.96,0.3246046,0.13348642,0.066483945,0.11839431
29835,Augusta-Richmond County,McCormick County,South Carolina,4795418.511,7245772.141,36,36141,133360.29,67437.87462,0.16908851,6149,6149,170.4039114,61.9,61.8,62,2848,0.463164742,0.51048951,0.4490161,0,0.003577818,0,0.007643519,0.028134656,0.001138396,36141,55313,33.4,3608,0.77910197,0.8370687,352465.35,0.29886165,0.18772912,0.085278794,0.114039905
30295,Atlanta-Sandy Springs-Alpharetta,Pike County,Georgia,5651077.113,7243760.578,105,30442,31355.26,37807.34249,0.10993485,4972,4972,47.47209075,35.3,35.5,34.7,3256,0.654867257,0.803298471,0.157481899,0,0.006637168,0,0,0.020917136,0.011665326,30442,77260,33.4,1814,0.88202864,0.74625,314871.21,0.36562687,0.092081584,0.07438512,0.10650428
31329,Savannah,Effingham County,Georgia,6037024.104,7241983.22,101,38995,37825.15,34118.90705,0.08319262,9295,9295,92.3393482,34.7,34.8,34.3,5995,0.644970414,0.709413663,0.263690156,0.002151694,0.000968263,0,0,0.014739107,0.009037117,38995,62051,25.9,3521,0.9139449,0.71535116,275530.18,0.41284093,0.1507708,0.072505504,0.0717354
50036,Ames,Boone County,Iowa,6126191.718,7241104.764,86,36864,54558.72,29981.07748,0.07698501,16418,16418,191.6799218,39.8,38.6,42.2,10125,0.616701182,0.930137654,0.010719942,0,0.002375442,0,0,0.027530759,0.029236204,36864,72440,21.1,7288,0.91396815,0.77450836,190823.54,0.33419868,0.19228107,0.064468674,0.05945653
16652,Huntingdon,Huntingdon County,Pennsylvania,5745754.917,7240321.955,91,32575,57006.25,22919.91206,0.103211366,15734,15734,173.6881649,42.5,41.2,44,10113,0.642748189,0.885216728,0.045379433,0.004004068,0.005783653,0,0.00076268,0.040612686,0.018240753,32575,62049,21.2,7067,0.7829348,0.71715164,181765.06,0.45791188,0.14952943,0.08373648,0.09484168
22842,,Shenandoah County,Virginia,5045472.803,7237590.428,69,31370,66190.7,38524.88111,0.15143974,5647,5647,81.70245227,46.1,47,43.7,3288,0.582256065,0.825748185,0.02018771,0.000531256,0.003541704,0,0,0.028864884,0.121126262,31370,51897,27.8,3023,0.6778035,0.7418253,286250,0.48409373,0.08976572,0.051541306,0.096505076
83801,Coeur d'Alene,Kootenai County,Idaho,5205347.107,7237267.391,43,30594,62105.82,106998.8275,0.14037897,7494,7494,175.1034141,45.3,42,46.7,4185,0.558446757,0.841740059,0,0.010274887,0.007872965,0.00040032,0.025353616,0.048038431,0.066319722,30594,63491,31.3,2813,0.9360114,0.8146601,747644.92,0.3472113,0.14120188,0.04084839,0.10120769
70743,New Orleans-Metairie,St. James Parish,Louisiana,7110211.547,7233154.693,243,39224,29810.24,0,0.008498584,706,706,2.909661183,32.6,32.3,32.8,374,0.529745042,1,0,0,0,0,0,0,0,39224,137923,27.8,197,1,0.9441624,0,0.2936508,0.0952381,0.0978836,0.0390625
56069,Minneapolis-St. Paul-Bloomington,Le Sueur County,Minnesota,5939800.15,7230602.192,68,37156,56848.68,48985.87415,0.08925965,4864,4864,71.19452263,40.3,38.7,43.1,2762,0.567845395,0.878495066,0.013157895,0.014802632,0,0,0.005139803,0.018914474,0.069490132,37156,75959,27.5,2032,0.9355315,0.8342977,300463.18,0.39349294,0.13965623,0.050030693,0.072887905
28345,Rockingham,Richmond County,North Carolina,3793208.851,7228519.808,162,21583,31727.01,13011.2214,0.23762202,11484,11484,71.07594128,39.7,34.5,43,6881,0.59918147,0.529432254,0.381400209,0.049285963,0,0,0,0.004702194,0.03517938,21583,36507,22.5,5452,0.8055759,0.5997268,113455.48,0.33694932,0.06376505,0.01759492,0.06734694
32686,Ocala,Marion County,Florida,3928672.549,7225752.48,73,32808,47243.52,52075.49549,0.22814786,5273,5273,72.47814953,39.4,44.3,37.3,3419,0.648397497,0.601555092,0.273847904,0.005499716,0.006258297,0,0,0.04418737,0.068651621,32808,55641,27,2666,0.83945984,0.65192133,376414.13,0.27222368,0.09417041,0.10050119,0.07505618
32113,Ocala,Marion County,Florida,3790251.286,7225589.699,63,25580,64973.2,49780.23519,0.23772028,5386,5386,85.53793222,50.4,44.8,52.9,3073,0.570553286,0.658744894,0.139435574,0,0.002227999,0,0.002970665,0.081136279,0.11548459,25580,41750,34,2702,0.8282753,0.82350314,290956.44,0.39082855,0.07321522,0.06044815,0.14034276
16858,DuBois,Clearfield County,Pennsylvania,5520148.385,7223897.918,71,29504,77005.44,25408.09418,0.11792453,3826,3826,54.24137858,51.1,52.2,48.3,2097,0.548092002,0.964453738,0,0,0,0,0.004181913,0.021432305,0.009932044,29504,54734,41.3,1850,0.87891895,0.84563345,141398.35,0.5364714,0.081566654,0.06575638,0.06584893
49327,Muskegon,Newaygo County,Michigan,5545007.142,7223450.949,96,27925,39653.5,35824.12778,0.11618019,8712,8712,91.03143329,39.2,39.3,39.1,5178,0.594352617,0.837924702,0.002869605,0.000688705,0.006657484,0,0.012970615,0.015036731,0.123852158,27925,63505,30.2,3428,0.91073513,0.8452915,236528.83,0.38750434,0.13759086,0.04499827,0.07481259
77656,Beaumont-Port Arthur,Hardin County,Texas,5287370.551,7221565.669,99,29344,49591.36,23682.19088,0.13391799,17280,17280,175.3313641,41.9,41.6,42.6,9961,0.576446759,0.766261574,0.134375,0,0.000347222,0,0.002546296,0.035648148,0.060821759,29344,61286,28,7690,0.8195059,0.8084735,160639.15,0.41961968,0.13420458,0.029404374,0.08974164
5345,,Windham County,Vermont,5889722.293,7221383.194,45,38460,100380.6,60707.9487,0.09220262,1757,1757,39.19367973,51.1,51.3,49.9,1087,0.618668184,0.961297666,0,0,0.00284576,0,0,0.030165054,0.00569152,38460,66875,25.6,1055,0.7194313,0.8221344,341871.35,0.325665,0.15600288,0.17325665,0.08614977
5345,,Windham County,Vermont,5889722.293,7221383.194,45,38460,100380.6,60707.9487,0.09220262,1757,1757,39.19367973,51.1,51.3,49.9,1087,0.618668184,0.961297666,0,0,0.00284576,0,0,0.030165054,0.00569152,38460,66875,25.6,1055,0.7194313,0.8221344,341871.35,0.325665,0.15600288,0.17325665,0.08614977
22727,Washington-Arlington-Alexandria,Madison County,Virginia,5709686.922,7221222.353,55,34773,77196.06,54386.7929,0.10465925,5834,5834,106.3053215,47.2,49,45.7,3218,0.551594104,0.848988687,0.05553651,0.000171409,0,0,0.00342818,0.058793281,0.033081933,34773,59180,27.3,2598,0.90839106,0.7228814,371972.49,0.34809834,0.13288498,0.111317255,0.10702841
28669,North Wilkesboro,Wilkes County,North Carolina,5679042.021,7220961.702,55,38651,90443.34,39701.05023,0.10676692,2662,2662,47.97759372,48.4,47.6,51.6,1662,0.6243426,0.783996995,0.093163035,0,0,0,0,0.002253944,0.120586026,38651,50521,32.3,1378,0.8483309,0.8622754,209690.88,0.37548077,0.09134615,0.06490385,0.12058023
27281,Pinehurst-Southern Pines,Moore County,North Carolina,6680397.961,7220317.506,48,39580,93013,57715.68535,0.037388906,3271,3271,68.28418963,48.5,49.3,48.3,1650,0.504432895,0.632833996,0.179150107,0.000917151,0.008254356,0,0,0.086212168,0.092632223,39580,73974,25,1489,0.8394896,0.8592,351560.53,0.17932862,0.17667845,0.13427562,0.0969408
29372,Gaffney,Cherokee County,South Carolina,5435060.672,7217806.852,89,27550,54824.5,26107.63042,0.12349639,3797,3797,42.57516244,44.9,42.7,48.3,2283,0.601264156,0.739004477,0.198051093,0.001580195,0,0,0,0.023176192,0.038188043,27550,54813,28.7,2169,0.75979716,0.81917477,146860.25,0.3403456,0.09090909,0.04169797,0.079891674
54246,,Door County,Wisconsin,5998633.501,7212229.885,34,35958,135561.66,76797.54008,0.084134616,864,864,25.43989193,62.7,62.5,62.9,378,0.4375,0.940972222,0.001157407,0,0.005787037,0,0,0.027777778,0.024305556,35958,61875,11.6,955,0.4460733,0.8849765,352005.71,0.20413794,0.27448276,0.18344827,0.14507772
4693,,Hancock County,Maine,5977497.035,7206204.737,30,40646,166648.6,72052.09983,0.085253455,434,434,14.37595898,66,67.5,64.7,192,0.442396313,0.963133641,0.013824885,0,0,0,0,0.01843318,0.004608295,40646,60547,26.2,462,0.495671,0.8515284,320724.21,0.41884816,0.16753927,0.06806283,0.16183574
4693,,Hancock County,Maine,5977497.035,7206204.737,30,40646,166648.6,72052.09983,0.085253455,434,434,14.37595898,66,67.5,64.7,192,0.442396313,0.963133641,0.013824885,0,0,0,0,0.01843318,0.004608295,40646,60547,26.2,462,0.495671,0.8515284,320724.21,0.41884816,0.16753927,0.06806283,0.16183574
81621,Edwards,Eagle County,Colorado,5976379.421,7206117.669,23,58433,130305.59,187333.4116,0.08532599,5869,5869,258.7000915,47.3,46.4,48.2,3559,0.606406543,0.789913103,0.001703868,0,0.003578122,0,0,0.043619015,0.161185892,58433,101786,28.4,3055,0.78428805,0.6949082,1320672.39,0.13233405,0.39229122,0.17002141,0.04151962
57041,Sioux Falls,Minnehaha County,South Dakota,5146236.946,7204731.869,42,48837,170441.13,0,0.14285715,133,133,3.14635863,59.9,62.4,59.5,91,0.684210526,1,0,0,0,0,0,0,0,48837,128750,25.1,47,1,1,0,0.1981982,0.15315315,0.25225225,0
27248,Greensboro-High Point,Randolph County,North Carolina,5482061.102,7203273.398,122,23238,30906.54,27915.98735,0.119474314,4211,4211,34.38737488,38.3,38.2,38.6,2878,0.683448112,0.873664213,0.013061031,0.007124199,0,0.003799573,0.017098076,0.012586084,0.072666825,23238,55114,29.6,1681,0.80785245,0.7658321,226065.82,0.50057626,0.07260853,0.02919708,0.062046006
81654,Glenwood Springs,Pitkin County,Colorado,4771641.227,7197747.779,16,42466,104041.7,352617.3085,0.16853234,1631,1631,103.4783193,49.5,49.5,49.1,705,0.432250153,0.96076027,0,0.014101778,0,0,0,0.014714899,0.010423053,42466,111201,27.8,892,0.74775785,0.8365817,2061357.83,0.24054706,0.460177,0.10136766,0.05995204
63023,St. Louis,Jefferson County,Missouri,5859804.034,7195484.212,80,32683,50658.65,39726.6138,0.09281378,5123,5123,64.351987,40.5,40.7,40.3,3134,0.611750927,0.957837205,0,0.000585594,0.004099161,0,0,0.035721257,0.001756783,32683,76060,43.8,2052,0.91179335,0.90593266,240140.94,0.3323458,0.08968489,0.065984376,0.0835705
21625,Easton,Talbot County,Maryland,5613634.983,7195462.783,57,42428,71279.04,55736.66088,0.10991842,2329,2329,41.1119585,41.8,41.3,45.8,1447,0.621296694,0.831258051,0.056676685,0.007728639,0.012022327,0,0,0.072563332,0.019750966,42428,98750,29.8,862,0.85150814,0.84332424,419420.62,0.29546866,0.18373682,0.13097455,0.110738255
66006,Lawrence,Douglas County,Kansas,6243675.896,7194553.398,71,38727,55766.88,45971.00467,0.06608315,7688,7688,108.7156928,39.4,39.4,39.5,4795,0.623699272,0.893210198,0.003381894,0.002991675,0.022242456,0,0,0.036030177,0.0421436,38727,86468,24.2,2918,0.95887595,0.7462473,338529.78,0.20960788,0.3323753,0.15602545,0.054828975
41635,,Floyd County,Kentucky,2830642.737,7192237.889,145,21588,37779,11775.0871,0.30321544,3156,3156,21.74465046,42.5,41.5,43,1864,0.590621039,0.985741445,0,0,0,0,0,0.014258555,0,21588,38185,18.4,1485,0.86262625,0.7509758,77260.24,0.42698073,0.05653105,0.023126338,0.010241704
43942,Wheeling,Belmont County,Ohio,4473406.819,7190867.388,109,28272,48345.12,17502.8271,0.18895221,2281,2281,20.88748954,42.1,39.6,45,1490,0.653222271,0.981148619,0.005699255,0,0,0,0,0.00832968,0.004822446,28272,56964,25.5,1140,0.79210526,0.73864895,119711.99,0.56786174,0.07234315,0.03521127,0.0586991
28071,Charlotte-Concord-Gastonia,Rowan County,North Carolina,5993974.357,7190838.69,61,33529,66722.71,50505.99741,0.08322147,2996,2996,48.84231486,44.9,43.9,45.5,1908,0.636849132,0.960614152,0.00200267,0.003337784,0,0,0.001335113,0.002670227,0.030040053,33529,72900,29.8,1432,0.83938545,0.8361065,301126.31,0.37600377,0.087387815,0.057156354,0.088804714
46148,New Castle,Henry County,Indiana,4292982.746,7190710.754,100,30835,43785.7,27815.98059,0.20149107,5135,5135,51.13188979,39.2,30.3,46,2887,0.562220058,0.977604674,0,0,0,0,0,0.015774099,0.006621227,30835,66700,31.1,2129,0.90183187,0.75572914,196878.1,0.410594,0.15646051,0.05817514,0.08900804
51401,Carroll,Carroll County,Iowa,6045539.522,7189029.417,72,37084,68976.24,30563.90515,0.0795302,12174,12174,168.562633,43.6,39.9,46.4,6631,0.544685395,0.926729095,0.014703466,0,0.005503532,0,0,0.013471332,0.039592574,37084,66768,11.4,5658,0.91993636,0.7121998,200747.23,0.3428504,0.18133554,0.06264748,0.0626267
65669,Springfield,Christian County,Missouri,5325686.578,7188900.486,68,32368,62470.24,43463.50723,0.12958963,2780,2780,40.965349,44.3,44.3,44.3,1693,0.608992806,0.860431655,0.002517986,0.006834532,0,0,0,0.075539568,0.054676259,32368,84954,30.8,1024,0.88964844,0.8682766,305508.35,0.3422033,0.1580628,0.11868015,0.05092384
65648,Springfield,Greene County,Missouri,5930945.265,7187159.735,87,35513,43325.86,38919.93053,0.08739297,6855,6855,78.4447424,37.2,39.2,34.2,4104,0.59868709,0.946754194,0.003646973,0.004668125,0.005543399,0,0,0.034427425,0.004959883,35513,70859,28.7,2552,0.8918495,0.82513183,284127.93,0.38980263,0.18397556,0.08176692,0.07942387
70463,New Orleans-Metairie,St. Tammany Parish,Louisiana,2072266.11,7183855.311,120,13800,59892,0,0.35576922,104,104,0.86705087,68.4,64.8,73.7,25,0.240384615,0.788461538,0.182692308,0,0,0,0,0.028846154,0,13800,23375,,58,0.87931037,0.64705884,0,0.49333334,0,0.13333334,0.18072289
14027,Buffalo-Cheektowaga,Erie County,New York,7181362.834,7181362.834,34,57062,211700.02,0,0,34,34,1.002288959,62.1,62.2,,34,1,0.882352941,0,0,0,0,0,0.117647059,0,57062,,,30,1,0.36666667,0,0.5588235,0,0,0
44629,New Philadelphia-Dover,Tuscarawas County,Ohio,6580814.905,7177501.773,143,31623,26247.09,23932.99609,0.041566473,2911,2911,20.35168158,33.3,32.6,35.3,1791,0.615252491,0.989694263,0.000343525,0,0,0,0,0.004465819,0.005496393,31623,73438,29.9,1172,0.9018771,0.7805109,168894.43,0.58678883,0.11089682,0.038572807,0.041120652
16730,Bradford,McKean County,Pennsylvania,7176793.183,7176793.183,54,36226,133673.94,0,0,42,42,0.78228609,61.9,61.8,62,42,1,1,0,0,0,0,0,0,0,36226,,25,18,1,1,0,1,0,0,0
80642,Greeley,Weld County,Colorado,6173889.505,7176438.543,52,45848,49057.36,89488.01231,0.06985004,5146,5146,99.3465605,35.7,35.9,35.3,3527,0.685386708,0.626117373,0.009327633,0,0.005052468,0,0.006607073,0.006801399,0.346094054,45848,107857,32.3,1642,0.9866017,0.82592595,688348.73,0.35635749,0.11981957,0.025373556,0.064324595
93615,Visalia,Tulare County,California,3965281.179,7175818.132,358,18814,5079.78,14941.64119,0.22370529,5767,5767,16.09064414,27.7,27.8,27.6,3175,0.550546211,0.029651465,0.007109416,0,0.014392232,0,0,0.008670019,0.940176868,18814,57191,24.7,1530,0.9594771,0.4536785,258764.09,0.16057934,0.043765742,0.022040302,0.013178703
43519,Defiance,Defiance County,Ohio,7174898.078,7174898.078,294,35363,24400.47,0,0,378,378,1.285506437,31.9,32.3,31.6,259,0.685185185,1,0,0,0,0,0,0,0,35363,73200,18.3,187,0.77005345,0.75,0,0.31759655,0.15879828,0.042918455,0.077220075
32577,Pensacola-Ferry Pass-Brent,Escambia County,Florida,4791806.445,7172318.446,63,31569,54930.06,59742.27806,0.16595136,4313,4313,68.9570322,42.4,37.8,46,2470,0.572687225,0.765824252,0.053559008,0.009969859,0.003246,0,0.005796429,0.057036865,0.104567586,31569,68269,31.1,1901,0.9068911,0.88689095,337041.79,0.34197408,0.2615487,0.040212695,0.12747525
5260,Bennington,Bennington County,Vermont,7172234.442,7172234.442,45,33205,157723.75,0,0,263,263,5.783601552,72.5,90,65.5,70,0.266159696,0.954372624,0,0,0,0,0,0.045627376,0,33205,58640,26.5,172,0.6802326,1,0,0.31627908,0.3627907,0.22325581,0
5260,Bennington,Bennington County,Vermont,7172234.442,7172234.442,45,33205,157723.75,0,0,263,263,5.783601552,72.5,90,65.5,70,0.266159696,0.954372624,0,0,0,0,0,0.045627376,0,33205,58640,26.5,172,0.6802326,1,0,0.31627908,0.3627907,0.22325581,0
15427,Pittsburgh,Washington County,Pennsylvania,5826147.387,7169441.472,100,34242,71908.2,0,0.09368192,918,918,9.207373804,46,46.9,45.3,568,0.618736383,0.88453159,0.05664488,0,0,0,0,0.052287582,0.006535948,34242,59464,31.8,514,0.80350196,0.79176754,0,0.54407716,0.14325069,0.11707989,0.106080204
